contact_id,account_id,full_name,title,buying_role,email_open_rate,email_reply_count_90d,demo_requested,linkedin_engaged,avg_intent_score,icp_fit_score,trigger_event,existing_customer,contact_converted,true_conversion_prob,funnel_stage,funnel_stage_label
CON-0000183,ACC-004969,Kelsey Olson,Chief Legal Officer,economic_buyer,0.383,3,False,False,0.7733333333333334,0.883,funding_round,False,1,0.7232,2,Opportunity
CON-0000184,ACC-004848,Alexa Johnson,Paralegal,user_buyer,0.316,1,False,False,0.7300000000000001,0.56,funding_round,False,1,0.3639,1,SQL
CON-0000185,ACC-003558,Andrea Bartlett,IT Security Manager,technical_validator,0.319,1,False,True,1.0,0.878,funding_round,False,1,0.895,3,Closed-Won
CON-0000186,ACC-000627,Jeremy Russo,CFO,economic_buyer,0.228,0,False,False,0.2,0.137,funding_round,False,0,0.1008,0,MQL
CON-0000187,ACC-004151,Samuel Miller,VP Engineering,technical_validator,0.372,2,False,False,0.5533333333333333,0.683,none,True,1,0.6336,2,Opportunity
CON-0000188,ACC-002756,Danielle Brown,HR Coordinator,user_buyer,0.442,3,False,False,0.66,0.36,funding_round,False,0,0.2442,1,SQL
CON-0000189,ACC-002915,Krista Orr DDS,Chief Legal Officer,economic_buyer,0.149,0,False,False,0.37714285714285717,0.778,tech_refresh,False,0,0.3071,1,SQL
CON-0000190,ACC-001764,Billy Gibson,Director of Operations,champion,0.232,3,False,False,0.5499999999999999,0.521,none,False,0,0.1589,0,MQL
CON-0000191,ACC-002841,Helen Madden,Contracts Manager,user_buyer,0.714,1,False,False,0.5800000000000001,0.785,none,False,0,0.4691,1,SQL
CON-0000192,ACC-003793,Ronald Gardner,Contracts Manager,user_buyer,0.501,0,False,False,0.5533333333333333,0.837,none,False,0,0.2323,1,SQL
CON-0000193,ACC-002959,Ashley Haney,Sales Rep,user_buyer,0.522,0,False,True,0.66,0.452,none,False,0,0.4288,1,SQL
CON-0000194,ACC-000338,Debra Gilbert,Sales Rep,user_buyer,0.469,2,False,False,1.0,0.692,none,True,1,0.9345,3,Closed-Won
CON-0000195,ACC-002536,Craig Curry,Paralegal,user_buyer,0.172,2,False,False,0.33,0.485,none,False,0,0.0717,0,MQL
CON-0000196,ACC-000260,Justin Johnson,VP Engineering,technical_validator,0.82,1,False,True,0.665,0.4,funding_round,False,1,0.6111,2,Opportunity
CON-0000197,ACC-002610,Shannon Reed,Head of Sales Ops,champion,0.345,1,False,False,0.662,0.383,none,False,0,0.5645,1,SQL
CON-0000198,ACC-003838,Michael Luna,Head of Sales Ops,champion,0.517,2,False,False,0.5940000000000001,0.34,funding_round,False,1,0.6578,2,Opportunity
CON-0000199,ACC-000884,Margaret Castillo,HR Coordinator,user_buyer,0.4,2,False,False,0.5800000000000001,0.448,none,False,0,0.5579,1,SQL
CON-0000200,ACC-004140,Emma Bryant,CFO,economic_buyer,0.549,1,False,True,0.495,0.375,none,False,0,0.3403,1,SQL
CON-0000201,ACC-004372,Eric Walker,Director of Operations,champion,0.617,3,False,True,0.8300000000000001,0.744,none,True,1,0.8283,2,Opportunity
CON-0000202,ACC-001278,Wanda Wheeler,HR Coordinator,user_buyer,0.372,0,False,False,0.53,0.482,none,True,0,0.3727,1,SQL
CON-0000203,ACC-002617,Derek Francis,HR Coordinator,user_buyer,0.297,2,True,False,0.53,0.519,funding_round,False,1,0.3016,1,SQL
CON-0000204,ACC-000422,Patrick Lopez,Director of Operations,champion,0.354,1,False,False,0.6628571428571429,0.689,none,False,0,0.4704,1,SQL
CON-0000205,ACC-004846,Joseph Moore,Paralegal,user_buyer,0.524,3,False,True,0.798,0.874,funding_round,False,1,0.6393,2,Opportunity
CON-0000206,ACC-002403,Jaime Thompson,IT Security Manager,technical_validator,0.878,1,False,True,0.8640000000000001,0.432,none,True,1,0.8034,2,Opportunity
CON-0000207,ACC-004972,Jill Waters,Contracts Manager,user_buyer,0.553,1,False,False,0.70625,0.46,none,False,0,0.2487,1,SQL
CON-0000208,ACC-001074,Christina Haynes,Paralegal,user_buyer,0.186,2,False,False,0.7100000000000001,0.563,tech_refresh,False,0,0.284,1,SQL
CON-0000209,ACC-001287,Justin Taylor Jr.,Contracts Manager,user_buyer,0.416,0,False,False,0.6642857142857144,0.773,tech_refresh,False,1,0.464,1,SQL
CON-0000210,ACC-004810,Bruce Roberson,Contracts Manager,user_buyer,0.284,2,True,False,0.44,0.595,compliance_mandate,False,1,0.3893,1,SQL
CON-0000211,ACC-001410,Tamara Scott,CISO,technical_validator,0.646,0,False,False,0.665,0.536,none,False,1,0.2967,1,SQL
CON-0000212,ACC-001488,Alice Parker,Director of Operations,champion,0.565,1,False,True,0.7000000000000001,0.826,none,False,1,0.9267,3,Closed-Won
CON-0000213,ACC-002223,Kimberly Reed,VP Procurement,economic_buyer,0.165,0,False,False,0.596,0.883,none,False,0,0.2775,1,SQL
CON-0000214,ACC-001552,Christopher Murphy,Contracts Manager,user_buyer,0.621,2,False,False,0.745,0.564,none,False,1,0.8488,2,Opportunity
CON-0000215,ACC-003643,Alyssa Cruz,Sales Rep,user_buyer,0.299,2,True,False,0.8300000000000001,0.74,none,False,0,0.5895,1,SQL
CON-0000216,ACC-004632,Keith Charles,Contracts Manager,user_buyer,0.114,1,False,False,0.45500000000000007,0.75,funding_round,True,1,0.3791,1,SQL
CON-0000217,ACC-000122,Kara Reyes MD,CFO,economic_buyer,0.27,0,False,True,0.4728571428571429,1.0,none,False,1,0.4135,1,SQL
CON-0000218,ACC-001515,Amy Clark,Paralegal,user_buyer,0.673,1,False,True,0.5800000000000001,0.279,compliance_mandate,True,0,0.5158,1,SQL
CON-0000219,ACC-004424,Amber Alexander,Head of Sales Ops,champion,0.487,0,True,False,0.7733333333333334,0.966,funding_round,False,1,0.7844,2,Opportunity
CON-0000220,ACC-002001,Laurie Jones,Contracts Manager,user_buyer,0.153,3,False,False,0.7733333333333334,0.494,none,False,1,0.6368,2,Opportunity
CON-0000221,ACC-001609,Madeline Richards,Director of Operations,champion,0.257,1,False,False,0.5,0.721,none,False,0,0.4489,1,SQL
CON-0000222,ACC-000607,Peter Bruce,Director of Operations,champion,0.351,2,False,False,1.0,0.862,funding_round,False,0,0.8689,2,Opportunity
CON-0000223,ACC-002133,Brian Rivas,Director of Operations,champion,0.668,0,False,False,0.6628571428571428,0.991,funding_round,False,0,0.618,2,Opportunity
CON-0000224,ACC-004932,Cynthia Sullivan,IT Security Manager,technical_validator,0.567,2,False,True,0.7733333333333334,0.545,none,False,0,0.4974,1,SQL
CON-0000225,ACC-001508,James Robbins,HR Coordinator,user_buyer,0.262,1,False,False,0.6666666666666666,0.751,compliance_mandate,False,0,0.3877,1,SQL
CON-0000226,ACC-000388,Ryan Farrell,CISO,technical_validator,0.477,0,False,True,0.665,0.46,none,False,1,0.2558,1,SQL
CON-0000227,ACC-001177,Gregory Lester,Contracts Manager,user_buyer,0.596,1,False,False,0.44333333333333336,0.689,none,True,0,0.2309,0,MQL
CON-0000228,ACC-002563,Diana Cruz,Sales Rep,user_buyer,0.133,1,False,False,0.3866666666666667,0.598,funding_round,True,1,0.2504,1,SQL
CON-0000229,ACC-004499,Brendan Mitchell,Sales Rep,user_buyer,0.262,4,False,True,0.8300000000000001,0.849,none,False,1,0.4519,1,SQL
CON-0000230,ACC-002455,Christina Taylor,CFO,economic_buyer,0.801,0,False,False,0.664,0.472,leadership_change,True,1,0.5453,1,SQL
CON-0000231,ACC-003365,Sherry White,Sales Rep,user_buyer,0.421,0,True,False,1.0,0.586,none,False,1,0.5778,1,SQL
CON-0000232,ACC-004603,Daniel Cooper,Head of Sales Ops,champion,0.736,0,False,False,1.0,0.848,none,False,1,0.9317,3,Closed-Won
CON-0000233,ACC-002989,Michelle Diaz,Director of Operations,champion,0.142,0,False,True,0.6625000000000001,0.795,none,True,0,0.4363,1,SQL
CON-0000234,ACC-004974,Christopher Shelton,Sales Rep,user_buyer,0.425,1,False,False,0.396,0.814,none,False,0,0.4069,1,SQL
CON-0000235,ACC-000514,Timothy Hill,CISO,technical_validator,0.267,0,False,False,0.398,0.819,none,True,0,0.4953,1,SQL
CON-0000236,ACC-004961,Richard Campbell,VP Engineering,technical_validator,0.139,2,False,False,0.165,0.718,none,False,0,0.2307,0,MQL
CON-0000237,ACC-001033,Dr. Ryan Wright,Director of Operations,champion,0.701,2,False,False,0.866,0.861,none,False,1,0.557,1,SQL
CON-0000238,ACC-001655,Bryan Walton,VP Engineering,technical_validator,0.327,1,False,False,0.2475,0.805,none,True,1,0.1602,0,MQL
CON-0000239,ACC-002705,Ebony Andrews,Head of Sales Ops,champion,0.37,1,False,False,0.5700000000000001,0.748,compliance_mandate,False,0,0.2176,0,MQL
CON-0000240,ACC-004414,William Mills,VP Engineering,technical_validator,0.497,0,False,False,0.46399999999999997,0.544,compliance_mandate,False,0,0.4166,1,SQL
CON-0000241,ACC-004784,Stephanie Harmon,IT Security Manager,technical_validator,0.247,0,False,True,0.665,0.408,none,False,0,0.2239,0,MQL
CON-0000242,ACC-002224,Michelle Hunter,Sales Rep,user_buyer,0.832,0,False,True,0.6633333333333334,0.518,tech_refresh,False,1,0.3213,1,SQL
CON-0000243,ACC-004180,Cameron Lopez,VP Engineering,technical_validator,0.688,2,True,True,0.7545454545454546,0.763,none,False,1,0.7069,2,Opportunity
CON-0000244,ACC-003405,Carl Rivers,IT Security Manager,technical_validator,0.557,3,False,False,0.665,0.874,none,False,1,0.7604,2,Opportunity
CON-0000245,ACC-002663,Dr. Elizabeth Gardner,Legal Ops Manager,champion,0.309,1,False,False,0.665,0.356,leadership_change,False,0,0.3884,1,SQL
CON-0000246,ACC-002512,Ronald Torres,CFO,economic_buyer,0.39,1,False,False,0.664,0.654,tech_refresh,False,1,0.7523,2,Opportunity
CON-0000247,ACC-001532,Daniel Morris,CISO,technical_validator,0.595,0,False,False,0.33,0.975,none,False,0,0.2534,1,SQL
CON-0000248,ACC-004875,Julia Hernandez,Sales Rep,user_buyer,0.546,4,False,False,0.8300000000000001,0.805,tech_refresh,False,1,0.8604,2,Opportunity
CON-0000249,ACC-001128,Madison Hicks,Head of Sales Ops,champion,0.718,2,False,False,1.0,0.79,none,True,1,0.9,3,Closed-Won
CON-0000250,ACC-003847,Joshua Payne,Head of Sales Ops,champion,0.727,0,False,False,0.6633333333333333,0.557,none,False,1,0.5807,1,SQL
CON-0000251,ACC-000283,Brian Mitchell,IT Security Manager,technical_validator,0.636,3,True,False,0.7183333333333334,0.64,compliance_mandate,False,1,0.7566,2,Opportunity
CON-0000252,ACC-003104,Kristen Blanchard,Legal Ops Manager,champion,0.224,1,False,False,0.75,0.408,funding_round,False,1,0.7048,2,Opportunity
CON-0000253,ACC-002302,Latoya Swanson,Paralegal,user_buyer,0.182,0,False,False,0.7450000000000001,1.0,leadership_change,False,1,0.6534,2,Opportunity
CON-0000254,ACC-003389,William Walker,Contracts Manager,user_buyer,0.537,0,False,False,0.44333333333333336,0.46,compliance_mandate,True,1,0.1817,0,MQL
CON-0000255,ACC-001605,Joe Garcia,CISO,technical_validator,0.673,2,False,False,0.7475,0.543,none,False,1,0.7469,2,Opportunity
CON-0000256,ACC-004588,Tim Ford,Director of Operations,champion,0.337,0,False,False,0.66,0.576,none,True,1,0.4491,1,SQL
CON-0000257,ACC-002126,Rebecca Mathews,Paralegal,user_buyer,0.426,2,False,False,0.5533333333333333,0.76,leadership_change,False,0,0.5711,1,SQL
CON-0000258,ACC-000006,Brian Rice,VP Engineering,technical_validator,0.678,3,True,False,0.8300000000000001,0.885,none,False,1,0.8304,2,Opportunity
CON-0000259,ACC-004779,Jennifer Ross,Paralegal,user_buyer,0.799,0,False,False,0.495,0.529,funding_round,False,0,0.3973,1,SQL
CON-0000260,ACC-000818,Matthew Burke,Sales Rep,user_buyer,0.515,0,False,False,1.0,0.662,none,True,0,0.7798,2,Opportunity
CON-0000261,ACC-003530,Sharon Martinez,IT Security Manager,technical_validator,0.057,0,True,True,0.462,0.656,tech_refresh,False,0,0.1909,0,MQL
CON-0000262,ACC-001192,Nicholas Lopez,CISO,technical_validator,0.646,0,False,False,0.5499999999999999,0.405,funding_round,False,0,0.4417,1,SQL
CON-0000263,ACC-000080,Michael Rollins,Director of Operations,champion,0.504,2,False,False,0.6625000000000001,0.607,compliance_mandate,True,1,0.8492,2,Opportunity
CON-0000264,ACC-002428,Lee Daniels,HR Coordinator,user_buyer,0.078,2,False,True,0.49833333333333335,0.465,none,True,0,0.2958,1,SQL
CON-0000265,ACC-002508,David Moore,Legal Ops Manager,champion,0.318,2,False,False,0.44,0.75,compliance_mandate,False,1,0.3957,1,SQL
CON-0000266,ACC-002045,Kenneth Anderson,Paralegal,user_buyer,0.318,1,False,False,0.6657142857142857,0.661,none,False,0,0.2484,1,SQL
CON-0000267,ACC-004328,Sherri Fisher,VP Procurement,economic_buyer,0.568,0,False,False,0.495,0.86,compliance_mandate,False,0,0.5036,1,SQL
CON-0000268,ACC-001712,Mary Porter,Paralegal,user_buyer,0.197,3,False,False,0.6642857142857144,0.204,funding_round,False,0,0.3149,1,SQL
CON-0000269,ACC-003213,Natasha Pierce,Sales Rep,user_buyer,0.257,1,False,False,0.732,0.875,leadership_change,False,1,0.288,1,SQL
CON-0000270,ACC-002701,Lauren Lee,Paralegal,user_buyer,0.255,0,False,False,0.32999999999999996,0.612,none,False,0,0.2464,1,SQL
CON-0000271,ACC-004707,David King,VP Engineering,technical_validator,0.292,0,False,False,0.5685714285714286,0.859,none,False,0,0.1866,0,MQL
CON-0000272,ACC-002128,Shannon Obrien,Director of Operations,champion,0.262,0,False,False,0.132,0.746,leadership_change,False,0,0.1286,0,MQL
CON-0000273,ACC-003098,Alexandra Brown,Head of Sales Ops,champion,0.574,2,False,True,0.6633333333333334,0.528,compliance_mandate,False,1,0.7545,2,Opportunity
CON-0000274,ACC-004770,Anthony Smith,Chief Legal Officer,economic_buyer,0.571,0,False,False,0.7300000000000001,0.33,none,False,1,0.7955,2,Opportunity
CON-0000275,ACC-003629,Suzanne Hernandez,Contracts Manager,user_buyer,0.457,2,False,True,1.0,0.695,compliance_mandate,False,1,0.6841,2,Opportunity
CON-0000276,ACC-002228,Eric Bass,Legal Ops Manager,champion,0.463,1,False,False,1.0,0.521,compliance_mandate,True,1,0.9238,3,Closed-Won
CON-0000277,ACC-004613,Dennis Gray,Contracts Manager,user_buyer,0.296,1,False,False,0.7200000000000001,0.678,tech_refresh,False,0,0.7009,2,Opportunity
CON-0000278,ACC-004086,Joseph Krause,VP Finance,economic_buyer,0.147,2,False,False,0.49750000000000005,0.767,none,False,0,0.341,1,SQL
CON-0000279,ACC-003496,Sue Gill,HR Coordinator,user_buyer,0.888,1,False,False,0.66,0.674,none,False,0,0.369,1,SQL
CON-0000280,ACC-002232,Jose Smith,IT Security Manager,technical_validator,0.794,1,True,True,0.9433333333333334,0.57,leadership_change,True,1,0.9213,3,Closed-Won
CON-0000281,ACC-002432,Billy Martinez,HR Coordinator,user_buyer,0.227,4,True,False,1.0,0.665,none,False,1,0.7413,2,Opportunity
CON-0000282,ACC-002782,Tanner Jackson,CISO,technical_validator,0.54,2,False,True,0.6066666666666667,0.898,none,False,0,0.605,2,Opportunity
CON-0000283,ACC-004352,Justin Ashley,Director of Operations,champion,0.107,1,False,True,0.44333333333333336,0.639,none,False,0,0.1916,0,MQL
CON-0000284,ACC-003526,Belinda Wade,VP Finance,economic_buyer,0.438,1,False,False,0.49750000000000005,0.857,none,True,1,0.7739,2,Opportunity
CON-0000285,ACC-001262,Cody Cross,VP Finance,economic_buyer,0.036,1,True,False,0.264,0.355,tech_refresh,True,0,0.1584,0,MQL
CON-0000286,ACC-004113,Samantha Browning,HR Coordinator,user_buyer,0.533,1,False,True,0.6642857142857144,0.756,funding_round,False,0,0.5005,1,SQL
CON-0000287,ACC-000212,Jonathan Lane,VP Finance,economic_buyer,0.121,1,True,False,0.165,0.522,compliance_mandate,False,0,0.1303,0,MQL
CON-0000288,ACC-002317,Katherine Robinson,Director of Operations,champion,0.509,1,False,False,0.6625,0.815,funding_round,False,1,0.8202,2,Opportunity
CON-0000289,ACC-000517,Taylor Anderson,VP Finance,economic_buyer,0.272,1,False,True,0.5800000000000001,0.551,none,False,1,0.6051,2,Opportunity
CON-0000290,ACC-001867,Kimberly Harris,Contracts Manager,user_buyer,0.763,0,False,False,0.7100000000000001,0.646,none,False,1,0.4212,1,SQL
CON-0000291,ACC-000217,David Ross,Contracts Manager,user_buyer,0.402,1,False,False,0.665,0.658,funding_round,False,1,0.2589,1,SQL
CON-0000292,ACC-003513,Kristin Riddle,HR Coordinator,user_buyer,0.613,3,False,True,1.0,0.484,none,False,0,0.5254,1,SQL
CON-0000293,ACC-004509,Danielle Jennings,IT Security Manager,technical_validator,0.499,2,False,False,0.662,0.811,funding_round,True,1,0.8497,2,Opportunity
CON-0000294,ACC-002199,John Taylor,CISO,technical_validator,0.199,2,False,False,0.662,0.383,leadership_change,False,1,0.5065,1,SQL
CON-0000295,ACC-001534,Jennifer Santos,Legal Ops Manager,champion,0.501,1,True,False,0.49750000000000005,1.0,tech_refresh,True,1,0.6103,2,Opportunity
CON-0000296,ACC-004272,Frederick Watson,VP Finance,economic_buyer,0.592,1,False,False,0.5960000000000001,0.76,none,False,1,0.4661,1,SQL
CON-0000297,ACC-001113,Kenneth Wilcox,VP Procurement,economic_buyer,0.491,0,False,False,0.44333333333333336,0.843,funding_round,False,0,0.4233,1,SQL
CON-0000298,ACC-000680,Tristan Ruiz,HR Coordinator,user_buyer,0.727,2,False,False,0.932,0.673,tech_refresh,False,1,0.8554,2,Opportunity
CON-0000299,ACC-000779,William Petersen,IT Security Manager,technical_validator,0.33,1,False,False,1.0,0.735,none,False,1,0.579,1,SQL
CON-0000300,ACC-000528,Edward Mcbride,IT Security Manager,technical_validator,0.068,2,False,False,0.4044444444444444,0.586,none,False,1,0.2785,1,SQL
CON-0000301,ACC-002270,Karl Coleman,VP Procurement,economic_buyer,0.303,0,False,False,0.5533333333333333,0.645,tech_refresh,False,0,0.4065,1,SQL
CON-0000302,ACC-003607,David Spencer,Legal Ops Manager,champion,0.476,0,False,False,0.6171428571428572,0.596,leadership_change,False,0,0.3543,1,SQL
CON-0000303,ACC-001433,Kylie Hernandez,IT Security Manager,technical_validator,0.751,0,False,False,0.6633333333333334,0.879,none,False,1,0.6096,2,Opportunity
CON-0000304,ACC-003110,David Brown,Head of Sales Ops,champion,0.25,2,False,False,0.53,0.669,none,False,0,0.3767,1,SQL
CON-0000305,ACC-004203,Kristi Anderson,Legal Ops Manager,champion,0.434,1,False,False,0.7766666666666667,0.809,leadership_change,True,0,0.8092,2,Opportunity
CON-0000306,ACC-002453,Diamond Obrien MD,Sales Rep,user_buyer,0.545,0,False,True,0.33,0.584,tech_refresh,False,0,0.3665,1,SQL
CON-0000307,ACC-003564,Marcus Lane,Head of Sales Ops,champion,0.389,1,False,False,0.8866666666666667,0.66,none,True,0,0.8637,2,Opportunity
CON-0000308,ACC-003334,Alan Horne,Paralegal,user_buyer,0.678,2,False,True,0.7050000000000001,0.937,none,False,1,0.7456,2,Opportunity
CON-0000309,ACC-001377,Kimberly Gray,Contracts Manager,user_buyer,0.438,0,False,False,0.6633333333333333,0.953,none,False,1,0.3769,1,SQL
CON-0000310,ACC-002144,Erin Bridges,Paralegal,user_buyer,0.614,0,True,False,0.6625000000000001,0.425,none,False,1,0.4922,1,SQL
CON-0000311,ACC-001919,Carrie Mays,VP Finance,economic_buyer,0.444,0,False,False,0.495,0.724,none,False,1,0.6325,2,Opportunity
CON-0000312,ACC-002404,Robert Moody,Sales Rep,user_buyer,0.511,0,False,True,0.5533333333333333,0.678,compliance_mandate,False,0,0.3051,1,SQL
CON-0000313,ACC-001363,Brandon Powell,VP Engineering,technical_validator,0.434,3,False,False,0.44,0.602,tech_refresh,True,0,0.4781,1,SQL
CON-0000314,ACC-004133,Michaela Hill,Sales Rep,user_buyer,0.35,0,False,False,0.5775,0.404,none,False,0,0.1597,0,MQL
CON-0000315,ACC-002452,Nicholas Allen,Head of Sales Ops,champion,0.587,0,False,False,0.8325,0.876,none,False,1,0.5397,1,SQL
CON-0000316,ACC-000110,Timothy Thomas,VP Finance,economic_buyer,0.239,2,True,True,0.915,0.296,leadership_change,False,1,0.5338,1,SQL
CON-0000317,ACC-004835,Kyle Williams,CFO,economic_buyer,0.109,1,True,False,0.666,0.761,none,True,1,0.4936,1,SQL
CON-0000318,ACC-000082,Brandi Berg,Paralegal,user_buyer,0.516,2,False,True,0.495,0.943,tech_refresh,False,1,0.6508,2,Opportunity
CON-0000319,ACC-001435,Barbara Hall,Paralegal,user_buyer,0.561,0,False,False,0.665,0.692,none,False,0,0.7364,2,Opportunity
CON-0000320,ACC-000104,Angel Andrews,IT Security Manager,technical_validator,0.809,1,False,False,0.665,0.658,none,True,0,0.8263,2,Opportunity
CON-0000321,ACC-001767,Jason Day,Legal Ops Manager,champion,0.582,1,False,False,0.5185714285714286,0.607,none,True,1,0.2434,1,SQL
CON-0000322,ACC-001887,Isaiah Ferguson,Head of Sales Ops,champion,0.333,2,False,False,0.8300000000000001,0.648,none,True,1,0.4668,1,SQL
CON-0000323,ACC-004279,Austin Hall,HR Coordinator,user_buyer,0.435,2,False,True,0.495,1.0,none,False,0,0.5723,1,SQL
CON-0000324,ACC-001067,Shelly Clayton,VP Procurement,economic_buyer,0.384,1,False,False,0.7183333333333334,0.57,funding_round,False,1,0.5307,1,SQL
CON-0000325,ACC-002026,James Koch,Contracts Manager,user_buyer,0.234,0,False,True,0.11,0.432,leadership_change,True,0,0.0474,0,MQL
CON-0000326,ACC-003647,John Olson,Chief Legal Officer,economic_buyer,0.055,0,True,False,0.4975,0.692,none,False,0,0.2227,0,MQL
CON-0000327,ACC-004447,Monica Ruiz,IT Security Manager,technical_validator,0.315,1,False,True,0.5685714285714286,0.872,none,False,0,0.4884,1,SQL
CON-0000328,ACC-003748,Paula Martin,VP Engineering,technical_validator,0.431,1,False,False,0.49666666666666676,0.84,none,False,1,0.4752,1,SQL
CON-0000329,ACC-002295,Donna Lyons,Head of Sales Ops,champion,0.761,0,False,False,0.66,0.619,none,False,1,0.3786,1,SQL
CON-0000330,ACC-003595,Mrs. Tina Burns,Contracts Manager,user_buyer,0.27,0,False,False,0.5825,0.793,funding_round,True,0,0.5288,1,SQL
